,airline_sentiment,text
383,0, ZCC  U Cancelled Flight flight   h in advance??? Need connect flight reschedule so the link isn't helping. Help!? Gf waited months to see me.
384,0, I will not be flying you again
385,0, in addition  my first flight was delayed an hour and I'm arriving at my destination   hrs Late Flight.
386,1, I flew United last month and the experience was AWESOME!
387,0, our travel booked thru United group dept. Okc ticket agent less than willing to help with our connection in LAX.
388,0, v upset with your disability  services . When I told one of your employees I was carrying medical equipment she was very rude.
389,0, thnx for quick reply but don't think you can assist. Our intl grp will be put to considerable inconvenience today.
390,0, wont transfer flight ticket to accompany an    yr old who's active military mom had to have emergency brain surgery? WOW!!
391,0,    WEEKS Late FlightR AND I STILL HAVE NOT RECEIVED MY MILES FROM THE MileagePlus Gift Card      STARBUCKS CARD I HANDED OVER!!!
392,0, as a  k  I'm always hoping for improvement.
393,0, not yet. I complained about the guy who checked my luggage in as he was throwing the bags around. Unfortunate coincidence I hope?
394,0, OKC ticket agent Roger McLarren sp?  LESS than helpful with our Intl group travel problems Can't find a supervisor for help.
395,0, mobile apps need construction from the ground up for each OS category. It's expensive to get right .
396,0, another fail for the United ticket agents in OKC. LESS than helpful and could care less about our problems. American here we come.
397,1,      which also had   working WC in coach. Good thing this bird landed ahead of schedule. I have to use the WC stat.
398,0, I just sent an email to Customer Care  telling them I may have to break up with you crying face . I sincerely hope they can help me!!
399,0, silly I'm flying delta today. Your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk
400,0, What is your phone number. I can't find who to call about a flight reservation.
401,0, well  you can't fix me missing my buddies   th bday because of negligence but you can attempt to make up for it.
402,0, why am I to believe they will help when customer service couldn't? Like I said  I want a number to someone who can fix what you did.
403,0, they helped me at the baggage service desk. Said bc TSA screening was down in FLL not all bags made it but bag will be in EWR     
404,0, Mobile boarding pass disappeared from phone while standing in line to board. Second time this week... Hmm.
405,1, for the record  Rozana at Newark was lovely and helpful. choosekind
406,1, thx for update
407,0, Had to explain to a very over eager flight attendant trying to ask about my vision that my  was not a guide dog!
408,0, what's the point of asking for details about a servicedog when you book if your flight crew doesn't read them?  Continued 
409,0, I tried but no one was available in bogota and everyone was rude in Houston. I was stuck for    hours because of you guys
410,0, worst unitedflightsever UA     LAS to IAD      mechanical problems again   took off   had to land for fix   delayed again wtfodds!
411,1, despite my bag not making it to Newark good informative email tracking updates help!
412,0,. What's going on with UA    ? outbound flight last thurs was delayed  hrs How long will this delay be? worst unitedflightsever
413,0, worst unitedflightsever UA     IAD to LAS      mechanical problems   switched aircraft delayed  .  hours!
414,0, crashed trying to check in.
415,1, Wow. What a deal. Again      plus seats available. Easy change to make a customer happy.
416,0, on     to Logan   boarding gong show due to lax carry on enforcement. Bins full of coats   no room for bags. U need a better system!
417,0, Blackmailed me into paying      extra or having my return ticket nullified in San Francisco Airport. Terrible service from rep scam
418,0, disappointed that u didnt honor my      credit given to me for ur mistakes. Taking my business elsewhere victory hand out.
419,0, ua     still waiting! Supposed to depart     
420,0, it was credit from my last trip that never came in the mail!
421,0, ok it's now been   months waiting to hear from airline. I gave them quite a bit more than the    days requested! Terrible service
422,0, does this process ever end? Still waiting for the reply since   months pathetic customerservice
423,0, What's going on with your website? I'm Flight Booking Problems three tickets today and I've been booted off the system umpteen times.
424,0, how do I get my account number if your website says email is unavailable?
425,0, I received   bag last night  I am still missing the other one.
426,0,  you'll need to upgrade the seats too  even in economy plus it's like sitting on a concrete bench.
427,0,  nd flight also delayed no pilots! But they boarded is so we can just sit here! scheduling
428,0, but it's hard to stay upset at someone when they at least TRY to show remorse.
429,0, By the way  a simple apology goes a long way  even if it's a hollow one. It's obvious that you don't care about me or my well being 
430,0, This isn't a one time thing either! It's a shocking pattern of repeated neglect and disrespect.
431,0, Fingers crossed  amp  its all intact. Very disappointed with this experience as before this we were actually saying we enjoyed using you
432,0, It's an incredibly easy fix  but you would rather stay in your comfort zone  while I get forced out of mine.
433,0, ours in July. You have ZERO excuses for this. You have an out of date system that causes problems like this.
434,0, Everyone around us is sitting with their friends and family members. They booked their tickets in October and December. We bought
435,0, Not sure what you are talking about. She is going on nonstop flights. SNA to SFO and then SFO to EWR.
436,0,. it will be because I'm moving to  because of  talk  no service
437,0, I asked a legitimate question about systemwide vs. localized problems  and got back an unreLate Flightd copy paste. You can do better.
438,0, what time? Who can I call. I need my skis. I will go to the airport and get them. No more faith in United.
439,0, I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error
440,0, Yeah sorry but there's always a problem with United. And you have an international reputation for having problems.
441,0, but then again  maybe the  SD KS IA would care more to hear what went on than whoever listens to issues you caused
442,0, I wonder if sharing all this on FB and insta would produce a number.     characters really limits my story telling.
443,0, so you're telling me there is no number to call after being left in an airport because of a negligent pilot and staff?
444,0, Could this email be resent as it doesnt appear to have arrived.
445,0, you have to follow me in order for me to DM...come on now
446,0,     United coupon to make up for broken entertainment system on a   hour flight  seriously? Ridiculousness learncustomerservice
447,0, So they didn't drop my bag overnight  amp  now I'm leaving for a week. This is why you were supposed to hold on to the bag....
448,0, I did DM the details but still no response. I have to book today.
449,0, not able to DM you my confirmation number
450,0, I've sent the message  let me know if you got it. I'm not very twitter literate. Also  is he REALLY going to be stuck for   hrs?
